symbol,date,sector,score,predicted,residual,absResidual,q,d,dq,atv,volr,turnr,tradesr,ranger,absretr,q3,d3,qRank,dRank
"PRESTIGE","2025-03-06","Real Estate",1.84,1.9003641813519598,-0.060364181351959756,0.060364181351959756,0.6775425674699335,0.7079698096287856,0.4628626955581055,0.6497971553817702,0.4677756293014122,0.44766900833867984,0.710262429592518,0.6553024698307545,0.27317351964611697,0.7079509162704759,0.8384317951716139,0.046511627906976744,0.08837209302325581
"PRESTIGE","2025-03-05","Real Estate",2.57,2.6582702162785767,-0.0882702162785769,0.0882702162785769,0.7909570820491056,1.05593865453158,0.8169238267239007,0.761788108721536,0.6611108879526052,0.6352223270166903,0.8472409805240846,0.8842296547303939,0.4142253858852737,0.7988853552465244,0.8564956170711673,0.06046511627906977,0.4930232558139535
"PRESTIGE","2025-03-04","Real Estate",1.87,1.9261064471292761,-0.05610644712927604,0.05610644712927604,0.6553530992923886,0.751386921354476,0.48608580944596025,0.6214022408569896,0.38008076792377204,0.35921948340790055,0.5853708194189396,0.8761195775834666,0.1669957947450026,0.9963678816996252,0.8835250299368265,0.046511627906976744,0.08837209302325581
"PRESTIGE","2025-03-03","Real Estate",2.38,2.4891135279396512,-0.10911352793965134,0.10911352793965134,0.9503458843980788,0.7621612753274455,0.7250185653971593,0.876823828935865,1.178987613723015,1.0829351348820613,1.2409198672356567,1.8078447699351543,2.8197710081056053,0.9984114688606947,0.931102645288258,0.5302325581395348,0.11627906976744186
"IRCTC","2025-04-29","Industrials",2.22,2.1824489904206863,0.0375510095793139,0.0375510095793139,0.7389541262189153,0.8075750339811174,0.5542765875047041,0.7624593909687534,0.451400462583511,0.4702463989642382,0.6703027270452839,0.9320220352598254,0.1443744899949428,0.7684512040703124,0.8877742541312204,0.12037037037037036,0.11574074074074074
"IRCTC","2025-04-28","Industrials",2.5,2.511760795462414,-0.011760795462413931,0.011760795462413931,0.7080238044162295,1.003864177236929,0.6572344221047108,0.7303096574761663,0.47910136898781863,0.4983683349361998,0.7429142704522566,0.9614038846068435,1.0623753245712668,0.8218363217889791,0.9216406801130498,0.125,0.5833333333333334
"IRCTC","2025-04-25","Industrials",2.53,2.4849828135471546,0.04501718645284525,0.04501718645284525,0.8583756815757926,0.8518835511756148,0.6755774498462459,0.8858882812208037,0.9467099731322757,0.9852483687155603,1.203703473436307,1.6776423802086942,2.3195574960865084,0.9241563435504604,0.9102635099015927,0.26851851851851855,0.3333333333333333
"IRCTC","2025-04-24","Industrials",2.71,2.6695364483224306,0.04046355167756932,0.04046355167756932,0.8991094793749154,0.9091743119266055,0.7555316308673204,0.9513844621387846,0.6995074069127423,0.7472757303544936,0.8528746259215104,0.6525113710012691,0.7192848679153885,0.8956937348267356,0.9273407751279614,0.2824074074074074,0.3472222222222222
"IRCTC","2025-04-23","Industrials",3.06,3.046534961072569,0.013465038927431117,0.013465038927431117,1.0149838697006728,0.9697326666025579,0.9305006323982964,1.0757232167480781,0.839435577987681,0.8980236508054283,0.8894866632688763,1.2549488088564364,0.9630081753059958,0.8561706457344976,0.9367533894110188,0.4583333333333333,0.5046296296296297
"IRCTC","2025-04-22","Industrials",2.46,2.440070471697144,0.019929528302855992,0.019929528302855992,0.7729878554046187,0.9031153468547211,0.6529211248537523,0.8221743153845322,0.4098175882248436,0.4390599677955297,0.5766917346965514,0.5455249369096377,0.017985642824118058,0.7816742027965858,0.9501546837910353,0.125,0.37037037037037035
